date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:24	136728/136728	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:22%20GMT	https://nitkkr.ac.in/?page_id=215	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index49be.html	(from https://nitkkr.ac.in/)
17:15:24	155384/155384	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:22%20GMT	https://nitkkr.ac.in/?page_id=223	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexda6c.html	(from https://nitkkr.ac.in/)
17:15:28	143029/143029	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:26%20GMT	https://nitkkr.ac.in/?page_id=720	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index67ea.html	(from https://nitkkr.ac.in/)
17:15:28	138612/138612	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:26%20GMT	https://nitkkr.ac.in/?page_id=718	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index8860.html	(from https://nitkkr.ac.in/)
17:15:32	143109/143109	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:29%20GMT	https://nitkkr.ac.in/?page_id=722	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index403a.html	(from https://nitkkr.ac.in/)
17:15:32	139243/139243	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:29%20GMT	https://nitkkr.ac.in/?page_id=737	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index5094.html	(from https://nitkkr.ac.in/)
17:15:33	141861/141861	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:32%20GMT	https://nitkkr.ac.in/?page_id=22227	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexbf0b.html	(from https://nitkkr.ac.in/)
17:15:35	141377/141377	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:33%20GMT	https://nitkkr.ac.in/?page_id=225	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index5a1f.html	(from https://nitkkr.ac.in/)
17:15:35	139678/139678	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:33%20GMT	https://nitkkr.ac.in/?page_id=741	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexdab8.html	(from https://nitkkr.ac.in/)
17:15:39	139503/139503	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:37%20GMT	https://nitkkr.ac.in/?page_id=256	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index9015.html	(from https://nitkkr.ac.in/)
17:15:39	138509/138509	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:37%20GMT	https://nitkkr.ac.in/?page_id=1712	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index910c.html	(from https://nitkkr.ac.in/)
17:15:43	140860/140860	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:40%20GMT	https://nitkkr.ac.in/?page_id=1710	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index4d2f.html	(from https://nitkkr.ac.in/)
17:15:43	140494/140494	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:41%20GMT	https://nitkkr.ac.in/?page_id=7762	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index90e0.html	(from https://nitkkr.ac.in/)
17:15:47	137010/137010	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:44%20GMT	https://nitkkr.ac.in/?page_id=240	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index6f9a.html	(from https://nitkkr.ac.in/)
17:15:47	138271/138271	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:44%20GMT	https://nitkkr.ac.in/?page_id=1553	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexcda5.html	(from https://nitkkr.ac.in/)
17:15:50	139064/139064	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:48%20GMT	https://nitkkr.ac.in/?page_id=1557	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index271d.html	(from https://nitkkr.ac.in/)
17:15:50	141877/141877	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:48%20GMT	https://nitkkr.ac.in/?page_id=242	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index885a.html	(from https://nitkkr.ac.in/)
17:15:54	151968/151968	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:51%20GMT	https://nitkkr.ac.in/?page_id=244	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index4f22.html	(from https://nitkkr.ac.in/)
17:15:54	140866/140866	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:52%20GMT	https://nitkkr.ac.in/?page_id=260	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index4428.html	(from https://nitkkr.ac.in/)
17:15:58	138633/138633	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:55%20GMT	https://nitkkr.ac.in/?page_id=246	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexae4a.html	(from https://nitkkr.ac.in/)
17:15:58	138514/138514	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:55%20GMT	https://nitkkr.ac.in/?page_id=1614	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexc519.html	(from https://nitkkr.ac.in/)
17:15:58	145950/145950	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:56%20GMT	https://nitkkr.ac.in/?page_id=1616	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index5ae4.html	(from https://nitkkr.ac.in/)
17:15:59	37691/37691	---M--	200	added ('OK')	image/jpeg	etag:%22933b-5e92cee09b640%22	https://nitkkr.ac.in/wp-content/uploads/2022/02/directorim.jpg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/uploads/2022/02/directorim.jpg	(from https://nitkkr.ac.in/)
17:16:00	146069/146069	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:59%20GMT	https://nitkkr.ac.in/?page_id=1619	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index4662.html	(from https://nitkkr.ac.in/)
17:16:00	144134/144134	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:45:59%20GMT	https://nitkkr.ac.in/?page_id=1621	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index3464.html	(from https://nitkkr.ac.in/)
17:16:00	236510/236510	---M--	200	added ('OK')	image/jpeg	etag:%2239bde-60cb1e08e4f22%22	https://nitkkr.ac.in/wp-content/uploads/2023/12/GAMnWnAWwAAay3a-e1702807975783-1568x977.jpeg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/uploads/2023/12/GAMnWnAWwAAay3a-e1702807975783-1568x977.jpg	(from https://nitkkr.ac.in/)
17:16:00	137220/137220	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:00%20GMT	https://nitkkr.ac.in/?page_id=1629	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexa0e1.html	(from https://nitkkr.ac.in/)
17:16:00	103419/103419	---M--	200	added ('OK')	image/jpeg	etag:%22193fb-607fdc06a0107%22	https://nitkkr.ac.in/wp-content/uploads/2023/09/Trophy-Certi-e1697636082652-1.jpg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/uploads/2023/09/Trophy-Certi-e1697636082652-1.jpg	(from https://nitkkr.ac.in/)
17:16:01	241691/241691	---M--	200	added ('OK')	image/jpeg	etag:%223b01b-607fdd341dcef%22	https://nitkkr.ac.in/wp-content/uploads/2023/09/IMG_8550-1-scaled-3-1568x981.jpg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/uploads/2023/09/IMG_8550-1-scaled-3-1568x981.jpg	(from https://nitkkr.ac.in/)
17:16:01	62947/62947	---M--	200	added ('OK')	image/jpeg	etag:%22f5e3-60be883baea2d%22	https://nitkkr.ac.in/wp-content/uploads/2023/11/IMG20220903190255-1-scaled-e1701943130980.jpg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/uploads/2023/11/IMG20220903190255-1-scaled-e1701943130980.jpg	(from https://nitkkr.ac.in/)
17:16:01	80223/80223	---M--	200	added ('OK')	application/javascript	etag:%221395f-5e92cdd1c3740%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/bootstrap.bundle.min.js	(from https://nitkkr.ac.in/)
17:16:02	11733/11733	---M--	200	added ('OK')	application/javascript	etag:%222dd5-5e92cdd1c3740%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/easyResponsiveTabs.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/easyResponsiveTabs.js	(from https://nitkkr.ac.in/)
17:16:02	137482/137482	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:01%20GMT	https://nitkkr.ac.in/?page_id=1625	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd406.html	(from https://nitkkr.ac.in/)
17:16:02	43881/43881	---M--	200	added ('OK')	application/javascript	etag:%22ab69-5e92cdd0cf500%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/slick.min.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/slick.min.js	(from https://nitkkr.ac.in/)
17:16:02	9233/9233	---M--	200	added ('OK')	application/javascript	etag:%222411-5e92cdd1c3740%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/custom.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/custom.js	(from https://nitkkr.ac.in/)
17:16:02	137389/137389	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:02%20GMT	https://nitkkr.ac.in/?page_id=1631	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index81cf.html	(from https://nitkkr.ac.in/)
17:16:05	145317/145317	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:03%20GMT	https://nitkkr.ac.in/?page_id=1633	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index94bb.html	(from https://nitkkr.ac.in/)
17:16:06	135842/135842	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:04%20GMT	https://nitkkr.ac.in/?page_id=32623	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexdc62.html	(from https://nitkkr.ac.in/)
17:16:06	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/nitklkkjkjk/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://nitkkr.ac.in/)
17:16:06	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:%226065f4e2-48a2%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/2.9.2/umd/popper.min.js	C:/My%20Web%20Sites/nitklkkjkjk/cdnjs.cloudflare.com/ajax/libs/popper.js/2.9.2/umd/popper.min.js	(from https://nitkkr.ac.in/)
17:16:07	137713/137713	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:07%20GMT	https://nitkkr.ac.in/?page_id=248	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7433.html	(from https://nitkkr.ac.in/)
17:16:09	138392/138392	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:07%20GMT	https://nitkkr.ac.in/?page_id=1647	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index6326.html	(from https://nitkkr.ac.in/)
17:16:09	60044/60044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2202d223393e00c273efdcb1ade8f4f8b1%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/My%20Web%20Sites/nitklkkjkjk/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from https://nitkkr.ac.in/)
17:16:09	139743/139743	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:08%20GMT	https://nitkkr.ac.in/?page_id=36036	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd2ae.html	(from https://nitkkr.ac.in/)
17:16:09	15553/15553	---M--	200	added ('OK')	application/javascript	etag:%223cc1-5e92cdd1c3740%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/wow.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/wow.js	(from https://nitkkr.ac.in/)
17:16:10	138372/138372	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:10%20GMT	https://nitkkr.ac.in/?page_id=1654	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexaa46.html	(from https://nitkkr.ac.in/)
17:16:10	10264/10264	---M--	200	added ('OK')	application/javascript	etag:%222818-5e92cdd1c3740%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/odometer.min.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/odometer.min.js	(from https://nitkkr.ac.in/)
17:16:11	143513/143513	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:10%20GMT	https://nitkkr.ac.in/?page_id=1649	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7acd.html	(from https://nitkkr.ac.in/)
17:16:11	349/349	---M--	200	added ('OK')	application/javascript	etag:%2215d-5e92cdd0cf500%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/js/countMe.min.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/js/countMe.min.js	(from https://nitkkr.ac.in/)
17:16:11	138303/138303	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:11%20GMT	https://nitkkr.ac.in/?page_id=1659	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index13ae.html	(from https://nitkkr.ac.in/)
17:16:11	4150/4150	---M--	200	added ('OK')	application/javascript	etag:%221036-608f0ecd53cf7%22	https://nitkkr.ac.in/wp-content/plugins/zeno-font-resizer/js/js.cookie.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/zeno-font-resizer/js/js.cookie.js	(from https://nitkkr.ac.in/)
17:16:12	4849/4849	---M--	200	added ('OK')	application/javascript	etag:%2212f1-608f0ecd53cf7%22	https://nitkkr.ac.in/wp-content/plugins/zeno-font-resizer/js/jquery.fontsize.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/zeno-font-resizer/js/jquery.fontsize.js	(from https://nitkkr.ac.in/)
17:16:12	138072/138072	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:12%20GMT	https://nitkkr.ac.in/?page_id=36051	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index5a60.html	(from https://nitkkr.ac.in/)
17:16:12	1127/1127	---M--	200	added ('OK')	application/javascript	etag:%22467-5e92cdc92e300%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/polyfills.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/polyfills.js	(from https://nitkkr.ac.in/)
17:16:13	6018/6018	---M--	200	added ('OK')	application/javascript	etag:%221782-5e92cdc92e300%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/primary-navigation.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/primary-navigation.js	(from https://nitkkr.ac.in/)
17:16:13	142679/142679	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:12%20GMT	https://nitkkr.ac.in/?page_id=36056	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index687d.html	(from https://nitkkr.ac.in/)
17:16:13	1127/1127	---M--	200	added ('OK')	application/javascript	etag:%22467-5e92cdc92e300%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/responsive-embeds.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/assets/js/responsive-embeds.js	(from https://nitkkr.ac.in/)
17:16:13	20084/20084	---M--	200	added ('OK')	application/javascript	etag:%224e74-608f0e1f0b209%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-prereq.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-prereq.js	(from https://nitkkr.ac.in/)
17:16:14	137340/137340	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:13%20GMT	https://nitkkr.ac.in/?page_id=36058	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index59fd.html	(from https://nitkkr.ac.in/)
17:16:14	39738/39738	---M--	200	added ('OK')	application/javascript	etag:%229b3a-608f0e1f0ae21%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-core.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-core.js	(from https://nitkkr.ac.in/)
17:16:14	1382/1382	---M--	200	added ('OK')	application/javascript	etag:%22566-608f0e1f0b209%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-results-vertical.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-results-vertical.js	(from https://nitkkr.ac.in/)
17:16:14	1664/1664	---M--	200	added ('OK')	application/javascript	etag:%22680-608f0e1f0ae21%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-autocomplete.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-autocomplete.js	(from https://nitkkr.ac.in/)
17:16:15	155292/155292	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:14%20GMT	https://nitkkr.ac.in/?page_id=250	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index1edb.html	(from https://nitkkr.ac.in/)
17:16:15	71/71	---M--	200	added ('OK')	application/javascript	etag:%2247-608f0e1f0ae21%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-load.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-load.js	(from https://nitkkr.ac.in/)
17:16:15	5229/5229	---M--	200	added ('OK')	application/javascript	etag:%22146d-608f0e1f0b209%22	https://nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-wrapper.js	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/plugins/ajax-search-lite/js/min/plugin/optimized/asl-wrapper.js	(from https://nitkkr.ac.in/)
17:16:17	140061/140061	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:15%20GMT	https://nitkkr.ac.in/?page_id=34322	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexbf6c.html	(from https://nitkkr.ac.in/)
17:16:18	149431/149431	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:16%20GMT	https://nitkkr.ac.in/?page_id=34231	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe21f.html	(from https://nitkkr.ac.in/)
17:16:18	137308/137308	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:17%20GMT	https://nitkkr.ac.in/?page_id=34452	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index8832.html	(from https://nitkkr.ac.in/)
17:16:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:19%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:21	138012/138012	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:19%20GMT	https://nitkkr.ac.in/?page_id=252	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe7df.html	(from https://nitkkr.ac.in/)
17:16:21	137039/137039	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:19%20GMT	https://nitkkr.ac.in/?page_id=1676	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index1934.html	(from https://nitkkr.ac.in/)
17:16:21	137894/137894	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:19%20GMT	https://nitkkr.ac.in/?page_id=1679	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexc8c5.html	(from https://nitkkr.ac.in/)
17:16:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:23%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400d41dd41d.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:25	139071/139071	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:23%20GMT	https://nitkkr.ac.in/?page_id=1682	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index6703.html	(from https://nitkkr.ac.in/)
17:16:25	138048/138048	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:23%20GMT	https://nitkkr.ac.in/?page_id=1684	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index8c22.html	(from https://nitkkr.ac.in/)
17:16:25	141504/141504	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:23%20GMT	https://nitkkr.ac.in/?page_id=262	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd98b.html	(from https://nitkkr.ac.in/)
17:16:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:27%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.woff2	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:29	140862/140862	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:26%20GMT	https://nitkkr.ac.in/?page_id=1698	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexb5f5.html	(from https://nitkkr.ac.in/)
17:16:29	158048/158048	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:27%20GMT	https://nitkkr.ac.in/?page_id=1706	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index9aa1.html	(from https://nitkkr.ac.in/)
17:16:29	138675/138675	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:27%20GMT	https://nitkkr.ac.in/?page_id=132	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7e09.html	(from https://nitkkr.ac.in/)
17:16:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:30%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.woff	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:33	138069/138069	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:30%20GMT	https://nitkkr.ac.in/?page_id=134	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index37cc.html	(from https://nitkkr.ac.in/)
17:16:33	136908/136908	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:30%20GMT	https://nitkkr.ac.in/?page_id=130	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe2d4.html	(from https://nitkkr.ac.in/)
17:16:33	139546/139546	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:31%20GMT	https://nitkkr.ac.in/?page_id=33396	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe4e1.html	(from https://nitkkr.ac.in/)
17:16:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:34%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.ttf	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:36	137550/137550	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:34%20GMT	https://nitkkr.ac.in/?page_id=136	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexa11e.html	(from https://nitkkr.ac.in/)
17:16:36	140119/140119	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:34%20GMT	https://nitkkr.ac.in/?page_id=35926	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index11e5.html	(from https://nitkkr.ac.in/)
17:16:36	137435/137435	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:35%20GMT	https://nitkkr.ac.in/?page_id=147	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexc060.html	(from https://nitkkr.ac.in/)
17:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:38%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-brands-400.svg	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
